account,name,activeStake,softwareClient
phz1CRbEsCtFCh2Ro5tjyu588VU1WPMwW9BJS9yFNn2,"Netrunner",278528609570375,JitoLabs
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,"JM",278297678975884,JitoLabs
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,"🔥Aurora staking",277614046444794,JitoLabs
HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5,"Neumann",277458350204419,JitoLabs
ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,"",275016930338198,JitoLabs
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,"Low Fee Validation TOP API 🔥",275000091901632,Rakurai
radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9,"Radiants",272984964467561,AgaveBam
5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,"",272285894037799,AgaveBam
bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6,"bloXroute EU",271494994811927,Rakurai
EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,"Edgevana",270227097598585,AgaveBam
qZMH9GWnnBkx7aM1h98iKSv2Lz5N78nwNSocAxDQrbP,"Spectrum Staking",267049547802778,AgaveBam
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,"SolBrothers",266921130363511,Frankendancer
32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm,"FalconX",266788233479383,JitoLabs
5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn,"Certora Validator",266393901083256,AgaveBam
DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX,"Code-Breader",266257134631536,AgaveBam
MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33,"🧑‍🍳USDG rewards (6.76% APY)",264046882993370,JitoLabs
AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,"",263629064439910,Agave
CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,"🚀🚀Super🚀🚀 Validator",262278353801831,JitoLabs
6k5hZkHGa4x3xEU7Wz2LxWwueqZtVvX3fpymGugB14yB,"",262100788307166,JitoLabs
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,"Kolibrio",261779405867947,AgaveBam
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,"Albert is Great",260312641173993,JitoLabs
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,"Nemertes",258132857850199,AgaveBam
FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,"Temporal Topaz",257941128238758,Harmonic
ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,"Luke",255775959767417,JitoLabs
8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,"Theta",255241029581172,AgaveBam
8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,"P2P.org Labs",255213981376329,AgaveBam
4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck,"4BLOCK 0% Fee + Jito All MEV",253688746953657,AgaveBam
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,"Yonta Labs - LST 0%Fee MEV -",252827400194128,AgaveBam
SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,"Syndica",251421652524644,JitoLabs
3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5,"Starke Finance",246331501249150,AgaveBam
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,"LUX8 Validator",245799995997942,AgaveBam
PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6,"Paws🐾 0% Fee/MEV",245408379100805,AgaveBam
BCeczqpTRPigndHVJu1KEzno1Uhb4hjrE7ttmAndrV1p,"GlobalStake [Bare Metal]",243493902541142,Rakurai
BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,"Abacus",240516544415357,AgaveBam
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,"Grid Systems",240343552677276,AgaveBam
AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,"Nordic Staking 0% fee top APY 2+ years",239925626959132,AgaveBam
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,"LakeStake",238760517981414,AgaveBam
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,"1000X.sh",237872193947878,AgaveBam
AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,"",237667385671743,HarmonicAgave
HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,"fat tails lab",235699040291803,AgaveBam
2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2,"S4Mar",231121087491523,AgaveBam
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,"NuFi",230593363931913,AgaveBam
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,"StakeITeasy🚀High APY + 0% fee✅ + MEV🔥",228191607607318,AgaveBam
9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,"",228185271722498,Harmonic
DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,"Onchain Divers",228053548512300,AgaveBam
popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu,"P-OPS Team",227710746433431,AgaveBam
Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3,"Trillium: Stake, Earn, and Fuel Solana!",226124081647385,AgaveBam
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,"Syncnode | 0% Fees  | Genesis Validator",225964378984228,AgaveBam
yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt,"Dosirak 🇰🇷",222457110598996,JitoLabs
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,"SolBlaze",221682224242518,AgaveBam
57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,"[Public Good] Chive 🌱 - 0% Fee + MEV + BlockReward",221586635320089,AgaveBam
CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,"",220875753761063,JitoLabs
6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc,"",220584580241725,JitoLabs
THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1,"THW Validator",218115017401428,AgaveBam
7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A,"Solar | Empowering Youth | 0% Fee + MEV Rewards",218020153639517,AgaveBam
2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM,"Kevred",217600422020557,AgaveBam
CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y,"CryptoVik",217453975809358,AgaveBam
AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,"Black Sand",217338801686370,HarmonicAgave
puffinQSvKFriPbyE5atyx1ptfnyytovbzxybr1jsyy,"Puffin",216196058716667,Frankendancer
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,"CyberVillage",215580091005442,JitoLabs
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,"Block Parliament 🦉",214337414426933,AgaveBam
BiGcsiuFCLuiTzXoQgfLdge9sfpwr55YzdT8Kp7bCXmS,"",214174665246562,HarmonicFrankendancer
PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8,"BlueLotus 👩‍💻",213852631935043,AgaveBam
61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,"Pigs in Blankets",212629800254661,AgaveBam
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,"Solend",210943727495196,AgaveBam
F6kVwubXEfZZo6e4Kozrtg7WoWk5wTRmrC8pwoxSLa7S,"",209305997987754,AgaveBam
AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o,"Beachside",208636338438649,JitoLabs
MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV,"Magic Eden Validator",207847817367151,AgaveBam
43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,"Titan Analytics",207670157890011,AgaveBam
G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU,"FREEZZ",207520818819749,AgaveBam
soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,"SolStack",206071533914150,HarmonicAgave
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,"algo|stake",205239449170088,JitoLabs
BADc8V9fi8KsZfF26K6DgZsywcJYZTX5EW5jypnVCB8d,"",204687717822006,HarmonicAgave
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,"MX Validator",204194480831109,JitoLabs
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,"anarcheuz",203889059677909,HarmonicFrankendancer
ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,"Phase Stake",203850856749240,AgaveBam
nebu15XQKGpxzhhckADBX9PgvGN5qk9RRJCFLKc118w,"Nebula Node",203613918681927,AgaveBam
D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,"Limitless Systems",203345380024957,JitoLabs
NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3,"nordstar ⭐ reliable staking +MEV",203340386649166,AgaveBam
ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk,"Anchorage Digital",203286269865210,JitoLabs
8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,"Pier Two Infrastructure",203246338886628,AgaveBam
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,"stake.systems",202101885256097,AgaveBam
KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,"⚔️ Epics DAO ⚔️  - ALL 0% Fees ⭐️",201270914032298,AgaveBam
9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,"Legends",200098389654294,AgaveBam
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,"Stake.org",199580018710528,Rakurai
3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35,"Absolute Guard",199525540331467,AgaveBam
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,"bloXroute US",199268443937953,Rakurai
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,"AndrewInUA",199097730457131,AgaveBam
3tzpLMWRkWucvTRWU5PjgKzN1iwJuV69yCCjmuuo4gTk,"TruFin by Twinstake",198742544091321,AgaveBam
9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,"LumLabs",198704590538641,AgaveBam
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,"Rustiq Technology",198452424417083,AgaveBam
CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD,"Mad Lads",195582805997762,Frankendancer Rev
FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ,"Prompt Logic",195046969689289,AgaveBam
mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g,"MAS DeFi",194705622417587,Frankendancer
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,"SuperteamDE x Staking Facilities | Public Goods Validator",194654456915021,AgaveBam
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,"Bay3",194320876566449,AgaveBam
UMi1r5J3SagSu4HC3waB3YFzbXi82rRSScgW2e8NTfr,"Michigan Blockchain",194273339045857,AgaveBam
9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,"Grassets Tech | Jito-BAM | IBRL",193701635195584,AgaveBam
sTEAKPk59EtPPbixCweyv6oRLNCDEE8pnnef6gUfbiW,"STEAK.NET 🥩",193170766289658,JitoLabs
GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,"Node1",192982463397874,AgaveBam
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,"Hyper 🫨",192335512664337,Frankendancer Rev
EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,"SunshineVR",191983855695925,AgaveBam
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,"Luna Labs",191058494216495,AgaveBam
4VrjyXQT61WFSjuG3ehgqZUK1jqvYqB46veQbXLotq3n,"Vault X | 0% fee +MEV",190947405520640,AgaveBam
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,"BOOP Wizard",190564363856221,AgaveBam
VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,"Validators.link",190551276661372,Rakurai
2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq,"zim.one | 0️⃣0️⃣",190208524072678,AgaveBam
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,"SoLyrae",190173823994963,Rakurai
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,"Sunshine",189018096696316,AgaveBam
vvvvbtDs9HsdsE6NskZMnb1RA6muoud1ChQuiF9QhSM,"Raydium Validator",188792164408597,JitoLabs
jagBNeXYncnn1hzwSq1JJ16XhWTgQ7DCFVqndSJZ6vT,"Jaguar",188332352879957,Rakurai
ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc,"stakeware.xyz | ferric",188091423967082,AgaveBam
Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,"StakeNode777",187023242831937,AgaveBam
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,"4CRYPTO",186276829160932,AgaveBam
N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC,"Quantix",185688471411470,AgaveBam
A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,"vladika",184857605459586,AgaveBam
9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,"JDO Mainnet Validator",183767423077321,AgaveBam
peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,"PENGU Validator",183080194141799,AgaveBam
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,"val37",182880627778034,AgaveBam
idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,"🔥💃🇸🇬 CeriumXYZ",182178082565009,Frankendancer
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,"Rakurai | High TPS | High rewards",181328604948959,Rakurai
cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC,"CyberAlex 👑 MEV",179125066558929,AgaveBam
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,"",178224388378874,Frankendancer
2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR,"SunStake",176781775745364,JitoLabs
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,"Realms Validator",176299816350213,AgaveBam
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,"Capital Alliance 🔥",176176736074611,AgaveBam
4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ,"",175621283014059,JitoLabs
FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj,"Solana Ukraine 🇺🇦",175619190759253,AgaveBam
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,"Soldea Kitchen",175154022733888,AgaveBam
4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d,"SoLove",174953447610267,AgaveBam
parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS,"ParaFi Technologies",174836870836326,AgaveBam
fdzip81euDS8jEZHx5H1mn27zGVMLzkgpQuzYRBfBYG,"fd1.zip 📦",174558291602555,HarmonicFrankendancer
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,"Forbole",174330387881245,Rakurai
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,"Wave",174283488262776,AgaveBam
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,"StakeCraft",173391392863602,Rakurai
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,"",173056226833101,Frankendancer Rev
NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,"Neodyme",172659079096756,Frankendancer
Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6,"Chronoflare",170908364744904,AgaveBam
4DraK9wUrMSpzbGjUbSWTHAhJimMyB49HyKhvfwe6e51,"Y8 Crypto",170881781806884,AgaveBam
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,"TdrSys",170630464401704,AgaveBam
zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,"0base.vc 🇰🇷 | MEV 🔥",169207757241356,Frankendancer Rev
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,"💥InfiniteSOL💥 0% Fees",169199597227451,AgaveBam
SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,"Sphere",169137008873848,AgaveBam
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,"StudentSOL",169055897232195,AgaveBam
YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,"Yurbason",168996111463084,AgaveBam
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,"Stronghold",168095043212792,AgaveBam
capyS1jerxhFp1RehdWRG6kbWi8bnWF3fkEG2RGLsQf,"capy",166231947088892,JitoLabs
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,"Satellite Staking",166177532116701,AgaveBam
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,"CatalystX - Innovation OnChain",165738940537868,AgaveBam
2jS8AX38m8F9C5juToW1FmTufEbb1DfDzZJj9HSJcWwo,"0% Fees | Easy 2 Stake | Jito MEV",165332120964890,AgaveBam
Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,"GXFC Validator",165185695942770,AgaveBam
5ivRNcK1yThcK3koZR1oikAfuNm6rj1LceMskayoVSzc,"",162790807758663,Harmonic
BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,"",162671739376850,JitoLabs
nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,"OranG3cluB",161912638457935,AgaveBam
ECZx4Dfyn2o55KTYbM9r3Dt4VZRcrdfdrst7sUbWgrdU,"Orca",161032624566270,Frankendancer Rev
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,"Meria",160152205397761,AgaveBam
GRT7yrpfF1TEvp3RmCzu5YZ74B4EueVMPg5NYtSiPwtD,"Tramplin",159777747389759,JitoLabs
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,"Pine Stake",159688011101842,JitoLabs
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,"polkachu.com",159128944261904,AgaveBam
EdFUcP2f6j9iBg5BqsgJn3WDr1JieiKCo41hZ5Zrsk6w,"Bitget Wallet",158725310217728,AgaveBam
EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,"O'Solemio",157944298880483,Frankendancer Rev
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,"some name",157837055470611,JitoLabs
GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,"ART3MIS.CLOUD ☘️",157089440227250,AgaveBam
74Xkp2iLXm315h69sFRiCFjmKnaWkMV8W2LgJwPRSgN5,"",155699749135782,Frankendancer Rev
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,"STEALTH",154635595391519,AgaveBam
8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,"L0vd 0% fee +MEV",152966900875702,AgaveBam
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,"WEB34EVER",152822989718005,AgaveBam
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,"huglester",151566930348941,Frankendancer
BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,"Xandeum Labs low fee + MEV = 🔥APY %",151239005971102,JitoLabs
D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz,"pico🙄.sol x SOLPLANET🪐🚀",150590409957146,AgaveBam
LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,"LimeChain",150555925447900,AgaveBam
4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su,"Stakeconomy 🚀 Jito MEV + Triton.One",150503897154754,AgaveBam
FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,"Easytoken.me",150045547203514,AgaveBam
7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v,"☄️ The Mandalorian ☄️",149623164653198,AgaveBam
GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5,"Pacific Meta",149071177104850,AgaveBam
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,"0xNull",148813322274411,AgaveBam
5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,"00Tokyo",148799595082820,AgaveBam
DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm,"Dante 🐾",148223558824062,AgaveBam
7Hp1e6BrTBkbBN4wFiNmycPVPsjvyUUBL2tGhYEMT6gt,"Bandito Stake",147892368381985,Frankendancer
dcntruDNP5SEcGV4RxnsqXFURdDZGT3DTQv68Q8H7Vu,"Decentra",147027778818272,JitoLabs
Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK,"Empyrial Validator",146906683185267,JitoLabs
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,"PK",146357711310769,Frankendancer
4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF,"DawnLabs | 0% Fee + Block Rewards Sharing",145559430573796,AgaveBam
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,"Zemnoi 👾",144636091090649,AgaveBam
1unarWPGGseFag2WfnoFv8o9P7vTPU8eHex9GinP3eY,"Luminal",143868197082336,JitoLabs
CLsFr1KZVbAyz16iFpwg2e4hiekR1unpwyxfNdjBMaoE,"Vault",143702944428111,AgaveBam
As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am,"Elysium 🧊 0% fee",143270193202690,AgaveBam
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,"GERSIA",142221845913745,AgaveBam
F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8,"Crypto Plant",141876043975674,Frankendancer
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,"GateOmega | SolCircl.app",141490861875053,AgaveBam
kom1oNHyyt84XLGVfi5Jo1qkVkU5xG1sBxPG19rWknE,"Komorebi",141021755364816,Frankendancer
HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,"Alien 👽 0% +Mev rewards",140525728816624,AgaveBam
VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7,"LightNode",139184846054217,AgaveBam
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,"GooseFX - 0% Fees",137947074819477,JitoLabs
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,"Lumos Maxima",136980770617393,AgaveBam
DnQBmTJyLbBMgJYQLJDqJz25AJModNkyexL5LdVRGnG4,"Tane",136841751356003,AgaveBam
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,"Latitude.sh",136676489817325,Rakurai
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,"A Unicorn Julia",136353310983494,JitoLabs
DeXsDvvZzKhVux4YfDFE6p4acJLGzr8yKt5pSTjzZB8t,"LootGo",136274053753901,AgaveBam
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,"HAKUHODO KEY3",135915146685229,AgaveBam
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,"LEVMA - 0% fee",134937837564272,AgaveBam
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,"Dual Validator",134710755660264,AgaveBam
hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj,"Suzuko Stake",134128552543427,JitoLabs
MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,"WIZE Validator",133542803183256,AgaveBam
6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,"Sign Labs 🤟",133136769207006,JitoLabs
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,"Moonlet",132729280720736,AgaveBam
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,"Table Rock Jungle Lodge",132577568025581,JitoLabs
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,"xSTAKE | 0% fee",131952889966415,AgaveBam
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,"Project 0 Horizon",131596322671293,HarmonicAgave
FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,"Honeybee 🐝 +Jito",131284492175940,AgaveBam
4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,"Windfall",131057995606017,AgaveBam
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,"Bluestone 💙",130909458812865,AgaveBam
2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,"🍀PADDY - 💰JITO-BAM",130730014764347,AgaveBam
